Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1979-02-13,0.0,0.08486555516719818,0.07939038516429382,0.08486555516719818,430522,0.0,0.0
1979-02-14,0.0,0.08486562587686061,0.07939045131206512,0.07939045131206512,156170,0.0,0.0
1979-02-15,0.0,0.08212845772504807,0.07939041040733043,0.08212845772504807,101299,0.0,0.0
1979-02-16,0.0,0.08486558215112465,0.08212845772504807,0.08212845772504807,312339,0.0,0.0
1979-02-20,0.0,0.08486555516719818,0.07939038516429382,0.08486555516719818,181494,0.0,0.0
1979-02-21,0.0,0.08212845772504807,0.07939041040733043,0.08212845772504807,384093,0.0,0.0
1979-02-22,0.0,0.09034075303544287,0.08212845694370148,0.0876036286354065,928576,0.0,0.0
1979-02-23,0.0,0.09581597781308902,0.09034080958161454,0.0930788516998291,1000330,0.0,0.0
1979-02-26,0.0,0.09034075303544287,0.0876036286354065,0.0876036286354065,253248,0.0,0.0
1979-02-27,0.0,0.09034075303544287,0.08486558134373785,0.0876036286354065,498054,0.0,0.0
1979-02-28,0.0,0.09581597781308902,0.08486563446288477,0.0930788516998291,991888,0.0,0.0
1979-03-01,0.0,0.09581597149372101,0.09581597149372101,0.09581597149372101,249027,0.0,0.0
1979-03-02,0.0,0.0930788516998291,0.09034080958161454,0.0930788516998291,274352,0.0,0.0
1979-03-05,0.0,0.0930787963705056,0.09034075587987901,0.090340755879879,223702,0.0,0.0
1979-03-06,0.0,0.0930788516998291,0.09034080958161454,0.0930788516998291,156170,0.0,0.0
1979-03-07,0.0,0.09581597149372101,0.09307884556098324,0.09581597149372101,282794,0.0,0.0
1979-03-08,0.0,0.10402922173289203,0.09307886941170226,0.10129117220640182,1836048,0.0,0.0
1979-03-09,0.0,0.10402921587228775,0.10129116650004866,0.10402921587228775,886368,0.0,0.0
1979-03-12,0.0,0.10950435447696925,0.10402918703007727,0.10676630586385727,1599683,0.0,0.0
1979-03-13,0.0,0.10676633546493705,0.10402921587228775,0.10402921587228775,552925,0.0,0.0
1979-03-14,0.0,0.10402922173289203,0.09855404557229715,0.10129117220640182,485392,0.0,0.0
1979-03-15,0.0,0.10402922173289203,0.09855404557229715,0.10129117220640182,177274,0.0,0.0
1979-03-16,0.0,0.1095043495297432,0.10129113384079876,0.1095043495297432,1059421,0.0,0.0
1979-03-19,0.0,0.1095043495297432,0.10402918233021023,0.1095043495297432,1034096,0.0,0.0
1979-03-20,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,519158,0.0,0.0
1979-03-21,0.0,0.11224140226840972,0.10676623173569326,0.11224140226840973,1253578,0.0,0.0
1979-03-22,0.0,0.11771748880531356,0.11224140226840972,0.11224140226840973,1063642,0.0,0.0
1979-03-23,0.0,0.11497952361653015,0.1095043495297432,0.1095043495297432,460067,0.0,0.0
1979-03-26,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,434742,0.0,0.0
1979-03-27,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,569808,0.0,0.0
1979-03-28,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,303898,0.0,0.0
1979-03-29,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,173053,0.0,0.0
1979-03-30,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,346106,0.0,0.0
1979-04-02,0.0,0.10950435447696925,0.10676630586385727,0.10676630586385727,371430,0.0,0.0
1979-04-03,0.0,0.1231926754117012,0.10950429273543752,0.1231926754117012,2296115,0.0,0.0
1979-04-04,0.0,0.1259298324584961,0.12045466008176725,0.1259298324584961,2275011,0.0,0.0
1979-04-05,0.0,0.1341431418108986,0.12319278920211532,0.1314050853252411,4642880,0.0,0.0
1979-04-06,0.0,0.12866788273043672,0.12045466899871826,0.12045466899871826,1549034,0.0,0.0
1979-04-09,0.0,0.12592984178076014,0.12045466899871826,0.12045466899871826,1439293,0.0,0.0
1979-04-10,0.0,0.12592980647672006,0.12045463522962588,0.1231926754117012,1046758,0.0,0.0
1979-04-11,0.0,0.12592984178076014,0.12045466899871826,0.12045466899871826,540262,0.0,0.0
1979-04-12,0.0,0.12045467369328729,0.11224145275421653,0.11771754175424576,945459,0.0,0.0
1979-04-16,0.0,0.11497944898048641,0.10950427844776994,0.11224140226840973,738640,0.0,0.0
1979-04-17,0.0,0.12045466899871826,0.11224144837974744,0.12045466899871826,1173382,0.0,0.0
1979-04-18,0.0,0.12045461951320287,0.11224140226840972,0.11224140226840973,299677,0.0,0.0
1979-04-19,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,434742,0.0,0.0
1979-04-20,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,211040,0.0,0.0
1979-04-23,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,185715,0.0,0.0
1979-04-24,0.0,0.10676630586385727,0.10676630586385727,0.10676630586385727,194157,0.0,0.0
1979-04-25,0.0,0.10676630586385727,0.10676630586385727,0.10676630586385727,12662,0.0,0.0
1979-04-26,0.0,0.1095043495297432,0.10402918233021023,0.1095043495297432,122403,0.0,0.0
1979-04-27,0.0,0.10950435447696925,0.10402918703007727,0.10676630586385727,447405,0.0,0.0
1979-04-30,0.0,0.10676630586385727,0.10402918703007727,0.10676630586385727,413638,0.0,0.0
1979-05-01,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,198378,0.0,0.0
1979-05-02,0.0,0.10402915817263064,0.09855398535728455,0.09855398535728455,574029,0.0,0.0
1979-05-03,0.0,0.10129111031904676,0.09855398535728455,0.09855398535728455,194157,0.0,0.0
1979-05-04,0.0,0.10129111031904676,0.09581593750370067,0.09855398535728455,278573,0.0,0.0
1979-05-07,0.0,0.09855402031860783,0.09581597149372101,0.09581597149372101,350326,0.0,0.0
1979-05-08,0.0,0.0930788516998291,0.09034080958161454,0.0930788516998291,654224,0.0,0.0
1979-05-09,0.0,0.09581597149372101,0.09034080362335126,0.09581597149372101,848381,0.0,0.0
1979-05-10,0.0,0.09855402681855888,0.0930788516998291,0.0930788516998291,371430,0.0,0.0
1979-05-11,0.0,0.09855398535728455,0.09034077157560698,0.09855398535728455,907472,0.0,0.0
1979-05-14,0.0,0.10129111031904676,0.09581593750370067,0.09855398535728455,455846,0.0,0.0
1979-05-15,0.0,0.09855402031860783,0.09581597149372101,0.09581597149372101,105520,0.0,0.0
1979-05-16,0.0,0.09855402031860783,0.09581597149372101,0.09581597149372101,122403,0.0,0.0
1979-05-17,0.0,0.09855402031860783,0.09581597149372101,0.09581597149372101,493834,0.0,0.0
1979-05-18,0.0,0.09855402031860783,0.09581597149372101,0.09581597149372101,223702,0.0,0.0
1979-05-21,0.0,0.10129111031904676,0.09581593750370067,0.09855398535728455,232144,0.0,0.0
1979-05-22,0.0,0.10129117220640181,0.09855404557229715,0.10129117220640182,80195,0.0,0.0
1979-05-23,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,371430,0.0,0.0
1979-05-24,0.0,0.10402922173289203,0.09855404557229715,0.10129117220640182,261690,0.0,0.0
1979-05-25,0.0,0.12592984178076014,0.10129110970291606,0.12045466899871826,1667216,0.0,0.0
1979-05-29,0.0,0.11771755433861436,0.11224146475317431,0.11497951298952103,1135395,0.0,0.0
1979-05-30,0.0,0.11224147512711868,0.10676630104033172,0.1095043495297432,607795,0.0,0.0
1979-05-31,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,510717,0.0,0.0
1979-06-01,0.0,0.10950435447696925,0.10676630586385727,0.10676630586385727,206819,0.0,0.0
1979-06-04,0.0,0.11224147512711868,0.10676630104033172,0.1095043495297432,742861,0.0,0.0
1979-06-05,0.0,0.11771755433861436,0.1095043394087783,0.11497951298952103,1072083,0.0,0.0
1979-06-06,0.0,0.12045461951320287,0.11224140226840972,0.11224140226840973,721757,0.0,0.0
1979-06-07,0.0,0.11497944898048641,0.10950427844776994,0.11224140226840973,552925,0.0,0.0
1979-06-08,0.0,0.11224140226840972,0.10950427844776994,0.11224140226840973,485392,0.0,0.0
1979-06-11,0.0,0.11771755433861436,0.11224146475317431,0.11497951298952103,557146,0.0,0.0
1979-06-12,0.0,0.11771755433861436,0.11497951298952101,0.11497951298952103,409418,0.0,0.0
1979-06-13,0.0,0.11771755433861436,0.11497951298952101,0.11497951298952103,709094,0.0,0.0
1979-06-14,0.0,0.1286678910255432,0.1149795036293045,0.1286678910255432,2490272,0.0,0.0
1979-06-15,0.0,0.1286678732054825,0.12319270082875368,0.1259298324584961,683770,0.0,0.0
1979-06-18,0.0,0.12319270994839486,0.117717537166353,0.12045466899871826,932797,0.0,0.0
1979-06-19,0.0,0.12045466899871826,0.117717537166353,0.12045466899871826,422080,0.0,0.0
1979-06-20,0.0,0.12319270994839486,0.117717537166353,0.12045466899871826,696432,0.0,0.0
1979-06-21,0.0,0.12592984178076014,0.12045466899871826,0.12045466899871826,1000330,0.0,0.0
1979-06-22,0.0,0.12319270994839486,0.12045466899871826,0.12045466899871826,510717,0.0,0.0
1979-06-25,0.0,0.12319272791935708,0.11497951298952101,0.11497951298952103,468509,0.0,0.0
1979-06-26,0.0,0.11771748880531356,0.11224140226840972,0.11224140226840973,1291565,0.0,0.0
1979-06-27,0.0,0.1286679015000998,0.11224146475317431,0.11497951298952103,223702,0.0,0.0
1979-06-28,0.0,0.11497944898048641,0.11224140226840972,0.11224140226840973,198378,0.0,0.0
1979-06-29,0.0,0.11497944898048641,0.11224140226840972,0.11224140226840973,519158,0.0,0.0
1979-07-02,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,662666,0.0,0.0
1979-07-03,0.0,0.11224140226840972,0.10950427844776994,0.11224140226840973,1422410,0.0,0.0
1979-07-05,0.0,0.11497944898048641,0.11224140226840972,0.11224140226840973,143507,0.0,0.0
1979-07-06,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,189936,0.0,0.0
1979-07-09,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,270131,0.0,0.0
1979-07-10,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,257469,0.0,0.0
1979-07-11,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,725978,0.0,0.0
1979-07-12,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,143507,0.0,0.0
1979-07-13,0.0,0.10950435447696925,0.10676630586385727,0.10676630586385727,354547,0.0,0.0
1979-07-16,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,544483,0.0,0.0
1979-07-17,0.0,0.10950435447696925,0.10676630586385727,0.10676630586385727,422080,0.0,0.0
1979-07-18,0.0,0.10676633546493705,0.10402921587228775,0.10402921587228775,793510,0.0,0.0
1979-07-19,0.0,0.10676630586385727,0.10676630586385727,0.10676630586385727,713315,0.0,0.0
1979-07-20,0.0,0.11224140226840972,0.10676623173569326,0.11224140226840973,730198,0.0,0.0
1979-07-23,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,282794,0.0,0.0
1979-07-24,0.0,0.10950435447696925,0.10676630586385727,0.10676630586385727,164611,0.0,0.0
1979-07-25,0.0,0.10950435447696925,0.10676630586385727,0.10676630586385727,88637,0.0,0.0
1979-07-26,0.0,0.11497951298952101,0.10676629117243158,0.11497951298952103,650003,0.0,0.0
1979-07-27,0.0,0.11497944898048641,0.10950427844776994,0.11224140226840973,358768,0.0,0.0
1979-07-30,0.0,0.11224148019800356,0.10676630586385727,0.10676630586385727,206819,0.0,0.0
1979-07-31,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,295456,0.0,0.0
1979-08-01,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,388314,0.0,0.0
1979-08-02,0.0,0.10950435447696925,0.10676630586385727,0.10676630586385727,118182,0.0,0.0
1979-08-03,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,531821,0.0,0.0
1979-08-06,0.0,0.11224140226840972,0.10676623173569326,0.11224140226840973,785069,0.0,0.0
1979-08-07,0.0,0.11224147512711868,0.10676630104033172,0.1095043495297432,852602,0.0,0.0
1979-08-08,0.0,0.11224140226840972,0.10676623173569326,0.11224140226840973,510717,0.0,0.0
1979-08-09,0.0,0.1095043495297432,0.1095043495297432,0.1095043495297432,181494,0.0,0.0
1979-08-10,0.0,0.1095043495297432,0.1095043495297432,0.1095043495297432,371430,0.0,0.0
1979-08-14,0.0,0.11224140226840972,0.10950427844776994,0.11224140226840973,848381,0.0,0.0
1979-08-15,0.0,0.11497944898048641,0.10950427844776994,0.11224140226840973,650003,0.0,0.0
1979-08-16,0.0,0.11497944898048641,0.10950427844776994,0.11224140226840973,4102618,0.0,0.0
1979-08-17,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,671107,0.0,0.0
1979-08-20,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,236365,0.0,0.0
1979-08-21,0.0,0.11224147512711868,0.1095043495297432,0.1095043495297432,299677,0.0,0.0
1979-08-22,0.0,0.11771755433861436,0.1095043394087783,0.11497951298952103,1308448,0.0,0.0
1979-08-23,0.0,0.11771754175424576,0.11224145275421653,0.11771754175424576,586691,0.0,0.0
1979-08-24,0.0,0.1231926754117012,0.1149794639825317,0.1231926754117012,1278902,0.0,0.0
1979-08-27,0.0,0.1259298324584961,0.12319270082875368,0.1259298324584961,1000330,0.0,0.0
1979-08-28,0.0,0.1396182737535361,0.12592988278290376,0.13414309918880463,7926662,0.0,0.0
1979-08-29,0.0,0.15056865694955993,0.1314050853252411,0.1314050853252411,1810723,0.0,0.0
1979-08-30,0.0,0.1341431418108986,0.12866796550650697,0.1314050853252411,1228253,0.0,0.0
1979-08-31,0.0,0.1341431418108986,0.12866796550650697,0.1314050853252411,704874,0.0,0.0
1979-09-04,0.0,0.1314049910607212,0.1259298324584961,0.1259298324584961,920134,0.0,0.0
1979-09-05,0.0,0.12592984668871712,0.11771754175424576,0.11771754175424576,877926,0.0,0.0
1979-09-06,0.0,0.12045467369328729,0.11771754175424576,0.11771754175424576,337664,0.0,0.0
1979-09-07,0.0,0.1259298324584961,0.11771752845202485,0.1259298324584961,426301,0.0,0.0
1979-09-10,0.0,0.1231926754117012,0.12045463522962588,0.1231926754117012,350326,0.0,0.0
1979-09-11,0.0,0.12592984668871712,0.11497950069785745,0.11771754175424576,763965,0.0,0.0
1979-09-12,0.0,0.12045466899871826,0.117717537166353,0.12045466899871826,481171,0.0,0.0
1979-09-13,0.0,0.12045466899871826,0.117717537166353,0.12045466899871826,400976,0.0,0.0
1979-09-14,0.0,0.1286678732054825,0.12045466008176725,0.1259298324584961,776627,0.0,0.0
1979-09-17,0.0,0.12866784665879538,0.1231926754117012,0.1231926754117012,561366,0.0,0.0
1979-09-18,0.0,0.12319270994839486,0.117717537166353,0.12045466899871826,240586,0.0,0.0
1979-09-20,0.0,0.12319270994839486,0.117717537166353,0.12045466899871826,388314,0.0,0.0
1979-09-21,0.0,0.12592984178076014,0.12045466899871826,0.12045466899871826,704874,0.0,0.0
1979-09-24,0.0,0.1231926754117012,0.12045463522962588,0.1231926754117012,223702,0.0,0.0
1979-09-25,0.0,0.1231926754117012,0.12045463522962588,0.1231926754117012,139286,0.0,0.0
1979-09-26,0.0,0.12319270994839486,0.12045466899871826,0.12045466899871826,202598,0.0,0.0
1979-09-28,0.0,0.12045466899871826,0.117717537166353,0.12045466899871826,633120,0.0,0.0
1979-10-01,0.0,0.12045467369328729,0.11497950069785745,0.11771754175424576,320781,0.0,0.0
1979-10-02,0.0,0.12045467369328729,0.11497950069785745,0.11771754175424576,548704,0.0,0.0
1979-10-03,0.0,0.12045467369328729,0.11771754175424576,0.11771754175424576,375651,0.0,0.0
1979-10-04,0.0,0.12045467369328729,0.11771754175424576,0.11771754175424576,877926,0.0,0.0
1979-10-05,0.0,0.12045467369328729,0.11771754175424576,0.11771754175424576,257469,0.0,0.0
1979-10-08,0.0,0.11771755433861436,0.11497951298952101,0.11497951298952103,168832,0.0,0.0
1979-10-09,0.0,0.11224140226840972,0.10950427844776994,0.11224140226840973,1781178,0.0,0.0
1979-10-10,0.0,0.10129117220640181,0.09307886941170226,0.10129117220640182,1958451,0.0,0.0
1979-10-11,0.0,0.11224151131708167,0.10402921587228775,0.10402921587228775,1177603,0.0,0.0
1979-10-12,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,253248,0.0,0.0
1979-10-15,0.0,0.09855402031860783,0.09581597149372101,0.09581597149372101,312339,0.0,0.0
1979-10-16,0.0,0.09855398535728455,0.09581593750370067,0.09855398535728455,202598,0.0,0.0
1979-10-17,0.0,0.10129117220640181,0.09581599604580693,0.10129117220640182,519158,0.0,0.0
1979-10-18,0.0,0.10129111031904676,0.09855398535728455,0.09855398535728455,177274,0.0,0.0
1979-10-19,0.0,0.10129111031904676,0.09581593750370067,0.09855398535728455,633120,0.0,0.0
1979-10-22,0.0,0.09581597781308902,0.0930788516998291,0.0930788516998291,953901,0.0,0.0
1979-10-23,0.0,0.09307879343986052,0.0876036286354065,0.0876036286354065,970784,0.0,0.0
1979-10-24,0.0,0.0876036286354065,0.0876036286354065,0.0876036286354065,430522,0.0,0.0
1979-10-25,0.0,0.09034075303544287,0.0876036286354065,0.0876036286354065,430522,0.0,0.0
1979-10-26,0.0,0.08760360161432416,0.08486555516719818,0.08486555516719818,455846,0.0,0.0
1979-10-29,0.0,0.08486558215112465,0.08212845772504807,0.08212845772504807,438963,0.0,0.0
1979-10-30,0.0,0.08486555516719818,0.0821284316114198,0.08486555516719818,489613,0.0,0.0
1979-10-31,0.0,0.08760360161432416,0.0821284316114198,0.08486555516719818,476950,0.0,0.0
1979-11-01,0.0,0.08760360161432416,0.08486555516719818,0.08486555516719818,139286,0.0,0.0
1979-11-02,0.0,0.0930788516998291,0.08486563446288477,0.0930788516998291,1498384,0.0,0.0
1979-11-05,0.0,0.0930787963705056,0.09034075587987901,0.090340755879879,185715,0.0,0.0
1979-11-06,0.0,0.09034075587987901,0.09034075587987901,0.090340755879879,75974,0.0,0.0
1979-11-07,0.0,0.08760360161432416,0.08486555516719818,0.08486555516719818,185715,0.0,0.0
1979-11-08,0.0,0.0876036286354065,0.08486558134373785,0.0876036286354065,371430,0.0,0.0
1979-11-09,0.0,0.0876036286354065,0.08486558134373785,0.0876036286354065,219482,0.0,0.0
1979-11-12,0.0,0.0876036286354065,0.08486558134373785,0.0876036286354065,337664,0.0,0.0
1979-11-13,0.0,0.10129111031904676,0.08760364661384476,0.09855398535728455,1211370,0.0,0.0
1979-11-14,0.0,0.1095043910062303,0.10129117220640181,0.10129117220640182,1186045,0.0,0.0
1979-11-15,0.0,0.10402921587228775,0.10129116650004866,0.10402921587228775,295456,0.0,0.0
1979-11-16,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,325002,0.0,0.0
1979-11-19,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,561366,0.0,0.0
1979-11-20,0.0,0.10402921587228775,0.10129116650004866,0.10402921587228775,531821,0.0,0.0
1979-11-21,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,350326,0.0,0.0
1979-11-23,0.0,0.10676633546493705,0.10402921587228775,0.10402921587228775,63312,0.0,0.0
1979-11-26,0.0,0.10676630586385727,0.10402918703007727,0.10676630586385727,472730,0.0,0.0
1979-11-27,0.0,0.10676630586385727,0.10402918703007727,0.10676630586385727,696432,0.0,0.0
1979-11-28,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,590912,0.0,0.0
1979-11-29,0.0,0.11497951298952101,0.11224146475317431,0.11497951298952103,717536,0.0,0.0
1979-11-30,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,325002,0.0,0.0
1979-12-03,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,223702,0.0,0.0
1979-12-04,0.0,0.10676630586385727,0.10676630586385727,0.10676630586385727,189936,0.0,0.0
1979-12-05,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,257469,0.0,0.0
1979-12-07,0.0,0.10950435447696925,0.10676630586385727,0.10676630586385727,240586,0.0,0.0
1979-12-10,0.0,0.1095043495297432,0.10676630104033172,0.1095043495297432,1101629,0.0,0.0
1979-12-11,0.0,0.10676630586385727,0.10676630586385727,0.10676630586385727,341885,0.0,0.0
1979-12-12,0.0,0.10676633546493705,0.10402921587228775,0.10402921587228775,460067,0.0,0.0
1979-12-13,0.0,0.10676633546493705,0.10402921587228775,0.10402921587228775,438963,0.0,0.0
1979-12-14,0.0,0.10676630586385727,0.10402918703007727,0.10676630586385727,367210,0.0,0.0
1979-12-17,0.0,0.10676633546493705,0.10402921587228775,0.10402921587228775,194157,0.0,0.0
1979-12-18,0.0,0.10402921587228775,0.10402921587228775,0.10402921587228775,295456,0.0,0.0
1979-12-19,0.0,0.10676633546493705,0.10402921587228775,0.10402921587228775,506496,0.0,0.0
1979-12-20,0.0,0.10402921587228775,0.10402921587228775,0.10402921587228775,502275,0.0,0.0
1979-12-21,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,675328,0.0,0.0
1979-12-24,0.0,0.10402921587228775,0.10129116650004866,0.10402921587228775,413638,0.0,0.0
1979-12-26,0.0,0.10129111031904676,0.09855398535728455,0.09855398535728455,249027,0.0,0.0
1979-12-27,0.0,0.10129111031904676,0.09855398535728455,0.09855398535728455,485392,0.0,0.0
1979-12-28,0.0,0.10402915817263064,0.09855398535728455,0.09855398535728455,751302,0.0,0.0
1979-12-31,0.0,0.10402922173289203,0.09855404557229715,0.10129117220640182,1578579,0.0,0.0
1980-01-02,0.0,0.10129111031904676,0.09581593750370067,0.09855398535728455,206819,0.0,0.0
1980-01-03,0.0,0.09855402031860783,0.09034080362335126,0.09581597149372101,806173,0.0,0.0
1980-01-07,0.0,0.10402915817263064,0.09855398535728455,0.09855398535728455,350326,0.0,0.0
1980-01-08,0.0,0.09855398535728455,0.09855398535728455,0.09855398535728455,287014,0.0,0.0
1980-01-09,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,552925,0.0,0.0
1980-01-10,0.0,0.10402921587228775,0.10129116650004866,0.10402921587228775,185715,0.0,0.0
1980-01-11,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,181494,0.0,0.0
1980-01-14,0.0,0.10402922173289203,0.10129117220640181,0.10129117220640182,316560,0.0,0.0
1980-01-15,0.0,0.10129111031904676,0.09855398535728455,0.09855398535728455,531821,0.0,0.0
1980-01-16,0.0,0.10129117220640181,0.09581599604580693,0.10129117220640182,1084746,0.0,0.0
1980-01-17,0.0,0.10129117220640181,0.09855404557229715,0.10129117220640182,810394,0.0,0.0
1980-01-18,0.0,0.09855398535728455,0.09581593750370067,0.09855398535728455,329222,0.0,0.0
1980-01-21,0.0,0.09855402031860783,0.09581597149372101,0.09581597149372101,215261,0.0,0.0
1980-01-22,0.0,0.10129117220640181,0.09581599604580693,0.10129117220640182,894810,0.0,0.0
1980-01-23,0.0,0.12592984668871712,0.10129111365060949,0.11771754175424576,2076634,0.0,0.0
1980-01-24,0.0,0.11771748880531356,0.11224140226840972,0.11224140226840973,996109,0.0,0.0
1980-01-25,0.0,0.11224147512711868,0.10676630104033172,0.1095043495297432,687990,0.0,0.0
1980-01-28,0.0,0.10950435447696925,0.10676630586385727,0.10676630586385727,650003,0.0,0.0
1980-01-30,0.0,0.11224148019800356,0.10676630586385727,0.10676630586385727,725978,0.0,0.0
1980-01-31,0.0,0.11224148019800356,0.10676630586385727,0.10676630586385727,384093,0.0,0.0
1980-02-01,0.0,0.10676633546493705,0.10129116650004866,0.10402921587228775,430522,0.0,0.0
1980-02-04,0.0,0.10950438483717614,0.10402921587228775,0.10402921587228775,552925,0.0,0.0
1980-02-05,0.0,0.10676633546493705,0.10402921587228775,0.10402921587228775,375651,0.0,0.0
1980-02-06,0.0,0.10676630586385727,0.10402918703007727,0.10676630586385727,578250,0.0,0.0
1980-02-07,0.0,0.10676633546493705,0.10402921587228775,0.10402921587228775,308118,0.0,0.0
1980-02-08,0.0,0.10676633546493705,0.10129116650004866,0.10402921587228775,299677,0.0,0.0
1980-02-11,0.0,0.10676634147974008,0.10129117220640181,0.10129117220640182,785069,0.0,0.0
1980-02-12,0.0,0.10402915817263064,0.09855398535728455,0.09855398535728455,460067,0.0,0.0
1980-02-13,0.0,0.10129117220640181,0.09581599604580693,0.10129117220640182,578250,0.0,0.0
1980-02-14,0.0,0.1012911462513456,0.09581597149372101,0.09581597149372101,189936,0.0,0.0
1980-02-15,0.0,0.09855402031860783,0.09581597149372101,0.09581597149372101,1646112,0.0,0.0
1980-02-19,0.0,0.09855398535728455,0.09581593750370067,0.09855398535728455,603574,0.0,0.0
1980-02-20,0.0,0.09855402031860783,0.09581597149372101,0.09581597149372101,185715,0.0,0.0
